ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.38,128.2,26.8,20.9,2.0,bawang_merah,60,8.112,medium,NUSA TENGGARA TIMUR,2023,nasa_power,seasonal_estimate,11409.1,1406.45
0.38,289.9,26.2,17.4,2.0,bawang_merah,60,2.854,high,KALIMANTAN BARAT,2023,nasa_power,seasonal_estimate,109.48,38.36
0.38,219.8,27.2,17.2,2.0,bawang_merah,60,4.165,high,KALIMANTAN TENGAH,2023,nasa_power,seasonal_estimate,72.3,17.36
0.38,177.7,27.2,17.7,2.0,bawang_merah,60,5.472,high,KALIMANTAN SELATAN,2023,nasa_power,seasonal_estimate,483.45,88.35
0.38,182.9,26.1,17.1,2.0,bawang_merah,60,4.246,high,KALIMANTAN TIMUR,2023,nasa_power,seasonal_estimate,252.19,59.4
0.38,138.4,24.9,19.6,2.0,bawang_merah,60,5.764,high,SULAWESI UTARA,2023,nasa_power,seasonal_estimate,3153.0,547.05
0.38,163.2,22.0,17.2,2.0,bawang_merah,60,5.513,high,SULAWESI TENGAH,2023,nasa_power,seasonal_estimate,3227.67,585.42
0.38,196.5,23.2,19.2,2.0,bawang_merah,60,12.251,low,SULAWESI SELATAN,2023,nasa_power,seasonal_estimate,201421.45,16441.4
0.38,122.9,27.0,18.3,2.0,bawang_merah,60,2.472,high,SULAWESI TENGGARA,2023,nasa_power,seasonal_estimate,490.74,198.49
0.38,137.8,26.4,19.6,2.0,bawang_merah,60,6.372,high,GORONTALO,2023,nasa_power,seasonal_estimate,237.35,37.25
0.38,158.0,21.0,17.8,2.0,bawang_merah,60,2.153,high,SULAWESI BARAT,2023,nasa_power,seasonal_estimate,1075.7,499.65
0.38,165.7,26.9,17.8,2.0,bawang_merah,60,3.377,high,MALUKU,2023,nasa_power,seasonal_estimate,606.78,179.67
0.38,147.5,27.3,19.1,2.0,bawang_merah,60,2.601,high,MALUKU UTARA,2023,nasa_power,seasonal_estimate,610.64,234.75
0.38,245.9,23.5,16.9,2.0,bawang_merah,60,1.977,high,PAPUA BARAT,2023,nasa_power,seasonal_estimate,342.77,173.38
0.38,181.0,23.3,15.7,2.0,bawang_merah,60,5.148,high,PAPUA,2023,nasa_power,seasonal_estimate,316.99,61.57
