ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.48,367.9,23.3,17.2,2.0,kedelai,88,1.538,low,SUMATERA BARAT,2022,nasa_power,seasonal_estimate,20.0,13.0
0.48,271.9,26.1,17.4,2.0,kedelai,88,0.844,high,RIAU,2022,nasa_power,seasonal_estimate,254.0,301.0
0.48,239.1,26.0,16.4,2.0,kedelai,88,2.001,low,JAMBI,2022,nasa_power,seasonal_estimate,5801.0,2899.0
0.48,263.3,26.0,17.6,2.0,kedelai,88,1.583,low,SUMATERA SELATAN,2022,nasa_power,seasonal_estimate,38.0,24.0
0.48,359.4,25.8,17.0,2.0,kedelai,88,1.5,low,BENGKULU,2022,nasa_power,seasonal_estimate,3.0,2.0
0.48,174.9,26.7,16.5,2.0,kedelai,88,1.421,low,LAMPUNG,2022,nasa_power,seasonal_estimate,2060.0,1450.0
0.48,239.3,27.3,16.2,2.0,kedelai,88,1.667,low,KEPULAUAN BANGKA BELITUNG,2022,nasa_power,seasonal_estimate,5.0,3.0
0.48,186.3,28.0,17.1,2.0,kedelai,88,1.75,low,KEPULAUAN RIAU,2022,nasa_power,seasonal_estimate,7.0,4.0
0.53,281.0,21.5,16.8,2.0,kedelai,88,1.86,low,JAWA BARAT,2022,nasa_power,seasonal_estimate,48781.0,26226.0
0.53,212.1,25.8,17.1,2.0,kedelai,88,1.788,low,JAWA TENGAH,2022,nasa_power,seasonal_estimate,63315.0,35410.0
0.53,221.5,25.9,17.1,2.0,kedelai,88,1.297,low,DAERAH ISTIMEWA YOGYAKARTA,2022,nasa_power,seasonal_estimate,6959.0,5365.0
0.53,207.3,26.0,17.4,2.0,kedelai,88,1.741,low,JAWA TIMUR,2022,nasa_power,seasonal_estimate,65164.0,37426.0
0.53,217.7,25.5,16.0,2.0,kedelai,88,1.036,medium,BANTEN,2022,nasa_power,seasonal_estimate,2374.0,2292.0
0.53,183.2,25.3,19.1,2.0,kedelai,88,1.764,low,BALI,2022,nasa_power,seasonal_estimate,3934.0,2230.0
0.48,129.0,26.3,19.8,2.0,kedelai,88,1.617,low,NUSA TENGGARA BARAT,2022,nasa_power,seasonal_estimate,16547.0,10231.0
0.48,184.0,26.6,20.0,2.0,kedelai,88,1.583,low,NUSA TENGGARA TIMUR,2022,nasa_power,seasonal_estimate,1485.0,938.0
