ndvi,rainfall_mm,temperature_c,solar_radiation,land_area_ha,crop_type,harvest_days,yield_ton_per_ha,risk_level,provinsi,tahun,data_source,ndvi_source,produksi_ton,luas_panen_ha
0.62,249.2,23.1,17.6,2.0,ubi_jalar,120,13.746,low,KALIMANTAN UTARA,2022,nasa_power,seasonal_estimate,1217.86,88.6
0.62,209.3,24.5,18.2,2.0,ubi_jalar,120,12.237,low,SULAWESI UTARA,2022,nasa_power,seasonal_estimate,15968.46,1304.9
0.62,219.4,21.7,16.9,2.0,ubi_jalar,120,16.818,low,SULAWESI TENGAH,2022,nasa_power,seasonal_estimate,16563.81,984.9
0.62,307.4,23.0,18.4,2.0,ubi_jalar,120,14.221,low,SULAWESI SELATAN,2022,nasa_power,seasonal_estimate,32913.42,2314.5
0.62,223.7,26.5,17.4,2.0,ubi_jalar,120,11.892,low,SULAWESI TENGGARA,2022,nasa_power,seasonal_estimate,14040.15,1180.6
0.62,236.4,26.0,18.2,2.0,ubi_jalar,120,20.829,low,GORONTALO,2022,nasa_power,seasonal_estimate,645.69,31.0
0.62,238.7,27.1,17.7,2.0,ubi_jalar,120,14.707,low,MALUKU UTARA,2022,nasa_power,seasonal_estimate,13766.17,936.0
0.62,195.1,23.3,16.2,2.0,ubi_jalar,120,19.784,low,PAPUA,2022,nasa_power,seasonal_estimate,319322.11,16140.3
0.62,250.7,20.1,16.8,2.0,ubi_jalar,120,21.449,low,ACEH,2023,nasa_power,seasonal_estimate,7207.0,336.0
0.62,324.9,22.4,16.8,2.0,ubi_jalar,120,18.228,low,SUMATERA UTARA,2023,nasa_power,seasonal_estimate,92617.0,5081.0
0.62,285.3,23.8,16.4,2.0,ubi_jalar,120,33.975,low,SUMATERA BARAT,2023,nasa_power,seasonal_estimate,130296.0,3835.0
0.62,273.7,26.5,16.7,2.0,ubi_jalar,120,11.49,low,RIAU,2023,nasa_power,seasonal_estimate,3378.0,294.0
